cve,cvss,epss,percentile
CVE-2021-42293,6.5,0.0014300000,0.4970700000
CVE-2021-42294,7.2,0.0129400000,0.8425100000
CVE-2021-42295,5.5,0.0017200000,0.5385800000
CVE-2021-42296,7.8,0.0015100000,0.5082300000
CVE-2021-42298,7.8,0.0012500000,0.4649300000
CVE-2021-42305,6.5,0.0010900000,0.4335500000
CVE-2021-42307,4.3,0.0006600000,0.2743300000
CVE-2021-42308,7.5,0.0012800000,0.4690800000
CVE-2021-42309,8.8,0.0314800000,0.8993400000
CVE-2021-42319,5.5,0.0004300000,0.0767400000
CVE-2021-42320,5.7,0.0006600000,0.2726000000
CVE-2021-42322,7.8,0.0004300000,0.0767400000
CVE-2021-42340,7.5,0.0149600000,0.8534600000
CVE-2021-42378,7.2,0.0016600000,0.5294500000
CVE-2021-42392,9.8,0.4648900000,0.9698800000
CVE-2021-42524,7.8,0.0009400000,0.3927200000
CVE-2021-42525,3.3,0.0007200000,0.2979900000
CVE-2021-42533,7.8,0.0010300000,0.4147000000
CVE-2021-42574,8.3,0.0025000000,0.6245400000
CVE-2021-42700,3.3,0.0004400000,0.0865200000
CVE-2021-42702,3.3,0.0004400000,0.0865200000
CVE-2021-42704,7.8,0.0005100000,0.1794600000
CVE-2021-42719,7.8,0.0009300000,0.3902800000
CVE-2021-42720,7.8,0.0009300000,0.3902800000
CVE-2021-42721,7.8,0.0570100000,0.9242700000
CVE-2021-42722,7.8,0.0009300000,0.3902800000
CVE-2021-42724,7.8,0.0006800000,0.2814800000
CVE-2021-42728,7.8,0.0017600000,0.5429800000
CVE-2021-42729,7.8,0.0006800000,0.2814800000
CVE-2021-42730,7.8,0.0006800000,0.2814800000
CVE-2021-42731,7.8,0.0018100000,0.5488600000
CVE-2021-42732,7.8,0.0006900000,0.2875900000
CVE-2021-42734,5.5,0.0012400000,0.4634400000
CVE-2021-42735,7.8,0.0014300000,0.4977000000
CVE-2021-42739,6.7,0.0004300000,0.0799100000
CVE-2021-42847,9.8,0.0758000000,0.9335300000
CVE-2021-43013,7.8,0.0009400000,0.3932500000
CVE-2021-43015,7.8,0.0009400000,0.3932500000
CVE-2021-43016,5.5,0.0006200000,0.2444200000
CVE-2021-43018,7.8,0.0511600000,0.9201000000
CVE-2021-43027,7.8,0.0006000000,0.2378000000
CVE-2021-43056,5.5,0.0004500000,0.1238700000
CVE-2021-43066,7.8,0.0004300000,0.0717900000
CVE-2021-4316,4.3,0.0008800000,0.3689800000
CVE-2021-4317,8.8,0.0008400000,0.3481600000
CVE-2021-4318,8.8,0.0008400000,0.3484100000
CVE-2021-4319,8.8,0.0008400000,0.3481600000
CVE-2021-4320,8.8,0.0008400000,0.3481600000
CVE-2021-43201,5.3,0.0007200000,0.3003200000
CVE-2021-43204,4.4,0.0004400000,0.1053900000
CVE-2021-43207,7.8,0.0004300000,0.0767400000
CVE-2021-43208,7.8,0.0015500000,0.5144900000
CVE-2021-43209,7.8,0.0033300000,0.6772200000
CVE-2021-4321,4.3,0.0008600000,0.3563000000
CVE-2021-43214,9.8,0.0109700000,0.8274600000
CVE-2021-43215,9.8,0.0173800000,0.8643700000
CVE-2021-43216,6.5,0.0209200000,0.8780800000
CVE-2021-43217,9.8,0.0109700000,0.8274600000
CVE-2021-43219,7.5,0.0012700000,0.4684300000
CVE-2021-4322,8.8,0.0007300000,0.3043500000
CVE-2021-43220,7.5,0.0012800000,0.4690800000
CVE-2021-43221,4.2,0.0026400000,0.6361600000
CVE-2021-43222,7.5,0.0416200000,0.9115300000
CVE-2021-43223,7.8,0.0004300000,0.0767400000
CVE-2021-43224,5.5,0.0004300000,0.0809100000
CVE-2021-43226,7.8,0.0004300000,0.0767400000
CVE-2021-43227,5.5,0.0004300000,0.0809100000
CVE-2021-43228,7.5,0.0012700000,0.4684300000
CVE-2021-43229,7.8,0.0004300000,0.0767400000
CVE-2021-4323,6.5,0.0005600000,0.2128300000
CVE-2021-43230,7.8,0.0004300000,0.0767400000
CVE-2021-43231,7.8,0.0004300000,0.0767400000
CVE-2021-43232,7.8,0.0023800000,0.6141900000
CVE-2021-43233,7.5,0.0045400000,0.7227800000
CVE-2021-43234,7.8,0.0023800000,0.6141900000
CVE-2021-43235,5.5,0.0004300000,0.0809100000
CVE-2021-43236,7.5,0.0029600000,0.6571400000
CVE-2021-43237,7.3,0.0004200000,0.0045600000
CVE-2021-43238,7.8,0.0006300000,0.2555700000
CVE-2021-43239,7.8,0.0004300000,0.0767400000
CVE-2021-4324,6.5,0.0009200000,0.3866200000
CVE-2021-43240,7.8,0.0004300000,0.0767400000
CVE-2021-43242,5.7,0.0006600000,0.2726000000
CVE-2021-43243,5.5,0.0004300000,0.0767400000
CVE-2021-43244,5.5,0.0004300000,0.0767400000
CVE-2021-43245,7.8,0.0004300000,0.0767400000
CVE-2021-43246,5.6,0.0004300000,0.0767400000
CVE-2021-43247,7.8,0.0006300000,0.2555700000
CVE-2021-43248,7.8,0.0004300000,0.0767400000
CVE-2021-43255,5.5,0.0017500000,0.5423000000
CVE-2021-43256,7.8,0.0023800000,0.6141900000
CVE-2021-43267,9.8,0.1009700000,0.9422900000
CVE-2021-43389,5.5,0.0007500000,0.3099700000
CVE-2021-43527,9.8,0.0053700000,0.7447900000
CVE-2021-43528,6.5,0.0011800000,0.4521400000
CVE-2021-43536,6.5,0.0047700000,0.7292900000
CVE-2021-43537,8.8,0.0040600000,0.7071000000
CVE-2021-43538,4.3,0.0011600000,0.4498000000
CVE-2021-43539,8.8,0.0040600000,0.7071000000
CVE-2021-43540,6.5,0.0009100000,0.3804400000
CVE-2021-43541,6.5,0.0023900000,0.6153800000
CVE-2021-43542,6.5,0.0038900000,0.7013400000
CVE-2021-43543,6.1,0.0026400000,0.6355300000
CVE-2021-43544,6.1,0.0007800000,0.3227900000
CVE-2021-43545,6.5,0.0027600000,0.6441800000
CVE-2021-43546,4.3,0.0011600000,0.4498000000
CVE-2021-43549,4.8,0.0006100000,0.2402500000
CVE-2021-43752,5.5,0.0028000000,0.6468900000
CVE-2021-43753,7.8,0.0017500000,0.5429000000
CVE-2021-43755,7.8,0.0009000000,0.3767000000
CVE-2021-43756,7.8,0.0014300000,0.4963700000
CVE-2021-43757,7.8,0.0009500000,0.3961500000
CVE-2021-43758,5.5,0.0009400000,0.3922700000
CVE-2021-43759,5.5,0.0009400000,0.3922700000
CVE-2021-43760,5.5,0.0009400000,0.3922700000
CVE-2021-43797,6.5,0.0011900000,0.4550900000
CVE-2021-43859,7.5,0.0173300000,0.8640400000
CVE-2021-43875,7.8,0.0027000000,0.6396600000
CVE-2021-43876,8.8,0.0012100000,0.4581700000
CVE-2021-43877,7.8,0.0004300000,0.0767400000
CVE-2021-43880,5.5,0.0004300000,0.0767400000
CVE-2021-43883,7.8,0.0004300000,0.0767400000
CVE-2021-43890,7.1,0.0025100000,0.6255500000
CVE-2021-43891,7.8,0.0052700000,0.7424100000
CVE-2021-43893,7.5,0.0022500000,0.6035700000
CVE-2021-43896,5.5,0.0017500000,0.5423000000
CVE-2021-43905,9.6,0.0145200000,0.8511800000
CVE-2021-43908,4.3,0.0010700000,0.4292700000
CVE-2021-43941,6.5,0.0007500000,0.3101500000
CVE-2021-43942,6.1,0.0010400000,0.4176500000
CVE-2021-43944,7.2,0.0014200000,0.4944100000
CVE-2021-43945,4.8,0.0006600000,0.2755200000
CVE-2021-43946,6.5,0.0009000000,0.3756800000
CVE-2021-43947,7.2,0.0018000000,0.5481100000
CVE-2021-43952,4.3,0.0007400000,0.3064400000
CVE-2021-43953,4.3,0.0007400000,0.3064400000
CVE-2021-43976,4.6,0.0013600000,0.4842600000
CVE-2021-43980,3.7,0.0024200000,0.6176000000
CVE-2021-44142,8.8,0.4599100000,0.9697600000
CVE-2021-44169,8.8,0.0004300000,0.0717900000
CVE-2021-44185,3.3,0.0007200000,0.2979900000
CVE-2021-44186,3.3,0.0007200000,0.2979900000
CVE-2021-44187,3.3,0.0007200000,0.2979900000
CVE-2021-44188,7.8,0.0006000000,0.2378000000
CVE-2021-44189,3.3,0.0004400000,0.1113700000
CVE-2021-44190,3.3,0.0004400000,0.1077800000
CVE-2021-44191,3.3,0.0004400000,0.1077800000
CVE-2021-44192,3.3,0.0004400000,0.1077800000
CVE-2021-44193,3.3,0.0004400000,0.1077800000
CVE-2021-44194,3.3,0.0004400000,0.1077800000
CVE-2021-44195,3.3,0.0004400000,0.1077800000
CVE-2021-44223,9.8,0.0058000000,0.7551900000
CVE-2021-44224,8.2,0.7485500000,0.9777400000
CVE-2021-44228,10.0,0.9747200000,0.9995700000
CVE-2021-44235,6.7,0.0004400000,0.1092800000
CVE-2021-44526,9.8,0.0031000000,0.6648200000
CVE-2021-44531,7.4,0.0016600000,0.5286400000
CVE-2021-44532,5.3,0.0044400000,0.7194700000
CVE-2021-44533,5.3,0.0038000000,0.6976800000
CVE-2021-44538,9.8,0.0034100000,0.6806000000
CVE-2021-44697,3.3,0.0007900000,0.3309500000
CVE-2021-44698,3.3,0.0007900000,0.3309500000
CVE-2021-44699,3.3,0.0007900000,0.3309500000
CVE-2021-44700,5.5,0.0028000000,0.6468900000
CVE-2021-44701,7.8,0.0028900000,0.6529000000
CVE-2021-44702,4.3,0.0069900000,0.7796500000
CVE-2021-44703,7.8,0.7767800000,0.9785700000
CVE-2021-44704,7.8,0.0089900000,0.8083800000
CVE-2021-44705,7.8,0.0061900000,0.7636400000
CVE-2021-44706,7.8,0.0089900000,0.8083800000
CVE-2021-44707,7.8,0.0017800000,0.5455800000
CVE-2021-44708,7.8,0.0061700000,0.7631400000
CVE-2021-44709,7.8,0.0061700000,0.7631400000
CVE-2021-44710,7.8,0.0089900000,0.8083800000
CVE-2021-44711,7.8,0.0014600000,0.5017100000
CVE-2021-44712,5.5,0.0006700000,0.2789900000
CVE-2021-44713,5.5,0.0015200000,0.5105300000
CVE-2021-44714,3.3,0.0006500000,0.2718400000
CVE-2021-44715,5.5,0.0020700000,0.5819800000
CVE-2021-44733,7.0,0.0006800000,0.2818600000
CVE-2021-44739,4.3,0.0069900000,0.7796500000
CVE-2021-44740,5.5,0.0006200000,0.2444200000
CVE-2021-44741,5.5,0.0006200000,0.2444200000
CVE-2021-44742,5.5,0.0008000000,0.3358800000
CVE-2021-44743,7.8,0.0033500000,0.6783500000
CVE-2021-44758,7.5,0.0004600000,0.1422000000
CVE-2021-44790,9.8,0.1690900000,0.9540700000
CVE-2021-44832,6.6,0.0469000000,0.9166200000
CVE-2021-45046,9.0,0.9741000000,0.9989900000
CVE-2021-45051,5.5,0.0026200000,0.6339900000
CVE-2021-45052,5.5,0.0028000000,0.6468900000
CVE-2021-45053,7.8,0.0033500000,0.6783500000
CVE-2021-45054,5.5,0.0026200000,0.6339900000
CVE-2021-45055,7.8,0.0016500000,0.5276100000
CVE-2021-45056,7.8,0.0033500000,0.6783500000
CVE-2021-45057,7.8,0.0017000000,0.5367600000
CVE-2021-45058,7.8,0.0017000000,0.5367600000
CVE-2021-45059,3.3,0.0007000000,0.2919700000
CVE-2021-45060,7.8,0.0016500000,0.5276100000
CVE-2021-45061,7.8,0.0033500000,0.6783500000
CVE-2021-45062,7.8,0.3753600000,0.9671600000
CVE-2021-45063,5.5,0.0026200000,0.6339900000
CVE-2021-45064,7.8,0.3753600000,0.9671600000
CVE-2021-45067,5.5,0.0059500000,0.7584800000
CVE-2021-45068,7.8,0.0033500000,0.6783500000
CVE-2021-45095,5.5,0.0004800000,0.1483400000
CVE-2021-45105,5.9,0.9634100000,0.9937800000
CVE-2021-45330,9.8,0.0016800000,0.5338000000
CVE-2021-45485,7.5,0.0009400000,0.3930000000
CVE-2021-45486,3.5,0.0004800000,0.1514500000
CVE-2021-45960,8.8,0.0055900000,0.7497100000
CVE-2021-46143,7.8,0.0009800000,0.4026100000
CVE-2021-46816,7.8,0.0007200000,0.3009100000
CVE-2021-46817,7.8,0.0007200000,0.3009100000
CVE-2021-46818,7.8,0.0007200000,0.3009100000
CVE-2021-46848,9.1,0.0013300000,0.4792600000
CVE-2022-0001,6.5,0.0004600000,0.1306100000
CVE-2022-0002,6.5,0.0004600000,0.1306100000
CVE-2022-0096,8.8,0.0040400000,0.7062300000
CVE-2022-0097,9.6,0.0017400000,0.5410400000
CVE-2022-0098,8.8,0.0019200000,0.5644000000
CVE-2022-0099,8.8,0.0037700000,0.6961900000
CVE-2022-0100,8.8,0.0052500000,0.7418000000
CVE-2022-0101,8.8,0.0052500000,0.7418000000
CVE-2022-0102,8.8,0.0051000000,0.7381000000
CVE-2022-0103,8.8,0.0051000000,0.7381000000
CVE-2022-0104,8.8,0.0047000000,0.7273600000
CVE-2022-0105,8.8,0.0042600000,0.7134200000
CVE-2022-0106,8.8,0.0040400000,0.7062300000
CVE-2022-0107,8.8,0.0020300000,0.5777100000
CVE-2022-0108,6.5,0.0135900000,0.8464100000
CVE-2022-0109,6.5,0.0062100000,0.7639700000
CVE-2022-0110,4.3,0.0041800000,0.7111200000
CVE-2022-0111,6.5,0.0051600000,0.7393700000
CVE-2022-0112,4.3,0.0033200000,0.6766600000
CVE-2022-0113,6.5,0.0073800000,0.7861100000
CVE-2022-0114,8.1,0.0037800000,0.6968900000
CVE-2022-0115,8.8,0.0040400000,0.7062300000
CVE-2022-0116,4.3,0.0039700000,0.7044000000
CVE-2022-0117,6.5,0.0070400000,0.7804300000
CVE-2022-0118,4.3,0.0030700000,0.6631700000
CVE-2022-0120,6.5,0.0061900000,0.7635700000
CVE-2022-0166,7.8,0.0004400000,0.0862000000
CVE-2022-0168,4.4,0.0004200000,0.0568200000
CVE-2022-0185,8.4,0.0006900000,0.2873300000
CVE-2022-0213,6.6,0.0008600000,0.3558700000
CVE-2022-0261,7.8,0.0008900000,0.3710900000
CVE-2022-0286,5.5,0.0004300000,0.0799100000
CVE-2022-0289,8.8,0.0068100000,0.7764100000
CVE-2022-0290,9.6,0.0046000000,0.7245000000
CVE-2022-0291,6.5,0.0011300000,0.4422700000
CVE-2022-0292,6.5,0.0011000000,0.4363500000
CVE-2022-0293,8.8,0.0180600000,0.8674800000
CVE-2022-0294,6.5,0.0011300000,0.4422700000
CVE-2022-0295,8.8,0.0413000000,0.9112000000
CVE-2022-0296,8.8,0.0413000000,0.9112000000
CVE-2022-0297,8.8,0.0413000000,0.9112000000
CVE-2022-0298,8.8,0.0413000000,0.9112000000
CVE-2022-0300,8.8,0.0413000000,0.9112000000
CVE-2022-0301,7.8,0.0005300000,0.1934300000
CVE-2022-0302,8.8,0.0024300000,0.6182000000
CVE-2022-0304,8.8,0.0413000000,0.9112000000
CVE-2022-0305,6.5,0.0009100000,0.3842500000
CVE-2022-0306,8.8,0.0023700000,0.6137200000
CVE-2022-0307,8.8,0.0295600000,0.8964500000
CVE-2022-0308,8.8,0.0413000000,0.9112000000
CVE-2022-0309,6.5,0.0009100000,0.3842500000
CVE-2022-0310,8.8,0.0010900000,0.4336900000
CVE-2022-0311,8.8,0.0010900000,0.4336900000
CVE-2022-0318,9.8,0.0090600000,0.8090000000
CVE-2022-0319,5.5,0.0008600000,0.3575200000
CVE-2022-0322,5.5,0.0004300000,0.0799100000
CVE-2022-0330,7.8,0.0004200000,0.0568200000
CVE-2022-0337,6.5,0.0006800000,0.2816900000
CVE-2022-0351,7.8,0.0007700000,0.3207100000
CVE-2022-0354,7.8,0.0004200000,0.0568200000
CVE-2022-0359,7.8,0.0012800000,0.4699300000
CVE-2022-0361,7.8,0.0008900000,0.3710900000
CVE-2022-0368,7.8,0.0013600000,0.4846000000
CVE-2022-0392,7.8,0.0013100000,0.4742100000
CVE-2022-0408,7.8,0.0010300000,0.4149300000
CVE-2022-0413,7.8,0.0009800000,0.4018000000
CVE-2022-0417,7.8,0.0008700000,0.3597800000
CVE-2022-0435,8.8,0.0099600000,0.8183800000
CVE-2022-0443,7.8,0.0009800000,0.4018000000
CVE-2022-0452,9.6,0.0011300000,0.4427100000
CVE-2022-0453,8.8,0.0023700000,0.6141000000
CVE-2022-0454,8.8,0.0011000000,0.4359800000
CVE-2022-0455,6.5,0.0010100000,0.4101300000
CVE-2022-0456,8.8,0.0023700000,0.6141000000
CVE-2022-0457,8.8,0.0011000000,0.4359800000
CVE-2022-0458,8.8,0.0023700000,0.6141000000
CVE-2022-0459,8.8,0.0251600000,0.8887100000
CVE-2022-0460,8.8,0.0023700000,0.6141000000
CVE-2022-0461,6.5,0.0009400000,0.3921700000
CVE-2022-0462,6.5,0.0010400000,0.4174200000
CVE-2022-0463,8.8,0.0023700000,0.6141000000
CVE-2022-0464,8.8,0.0023700000,0.6141000000
CVE-2022-0465,8.8,0.0023700000,0.6141000000
CVE-2022-0466,9.6,0.0011600000,0.4495300000
CVE-2022-0467,8.8,0.0013600000,0.4845900000
CVE-2022-0468,8.8,0.0023700000,0.6141000000
CVE-2022-0469,8.8,0.0023700000,0.6141000000
CVE-2022-0470,8.8,0.0010200000,0.4108700000
CVE-2022-0492,7.8,0.0004500000,0.1238700000
CVE-2022-0494,4.4,0.0004200000,0.0568200000
CVE-2022-0511,8.8,0.0009100000,0.3831800000
CVE-2022-0516,7.8,0.0004200000,0.0568200000
CVE-2022-0538,7.5,0.0010100000,0.4086200000
CVE-2022-0540,9.8,0.1848800000,0.9557400000
CVE-2022-0554,7.8,0.0009100000,0.3847500000
CVE-2022-0561,5.5,0.0009000000,0.3781300000
CVE-2022-0562,5.5,0.0009000000,0.3781300000
CVE-2022-0566,8.8,0.0009100000,0.3831800000
CVE-2022-0572,7.8,0.0015900000,0.5204300000
CVE-2022-0582,9.8,0.0042300000,0.7124800000
CVE-2022-0583,7.5,0.0017400000,0.5415600000
CVE-2022-0585,6.5,0.0022800000,0.6064000000
CVE-2022-0586,7.5,0.0017400000,0.5415600000
CVE-2022-0603,8.8,0.0298300000,0.8968600000
CVE-2022-0604,8.8,0.0011600000,0.4495300000
CVE-2022-0605,8.8,0.0014100000,0.4931800000
CVE-2022-0606,8.8,0.0298300000,0.8968600000
CVE-2022-0607,8.8,0.0298300000,0.8968600000
CVE-2022-0608,8.8,0.0013100000,0.4757400000
CVE-2022-0609,8.8,0.0458600000,0.9155700000
CVE-2022-0610,8.8,0.0013100000,0.4757400000
CVE-2022-0617,5.5,0.0004200000,0.0568200000
CVE-2022-0629,7.8,0.0009500000,0.3954700000
CVE-2022-0685,7.8,0.0009100000,0.3847500000
CVE-2022-0714,5.5,0.0006800000,0.2821500000
CVE-2022-0729,8.8,0.0049300000,0.7338100000
CVE-2022-0778,7.5,0.0195700000,0.8734000000
CVE-2022-0789,8.8,0.0016800000,0.5321100000
CVE-2022-0790,9.6,0.0016900000,0.5341400000
CVE-2022-0791,8.8,0.0024500000,0.6207000000
CVE-2022-0792,6.5,0.0016200000,0.5244300000
CVE-2022-0793,8.8,0.0010000000,0.4067900000
CVE-2022-0794,8.8,0.0024500000,0.6207000000
CVE-2022-0795,8.8,0.0017300000,0.5401500000
CVE-2022-0796,8.8,0.0024500000,0.6207000000
CVE-2022-0797,8.8,0.0015600000,0.5153800000
CVE-2022-0798,8.8,0.0011000000,0.4372300000
CVE-2022-0799,8.8,0.0013300000,0.4791900000
CVE-2022-0800,8.8,0.0017300000,0.5401500000
CVE-2022-0801,6.1,0.0005700000,0.2187800000
CVE-2022-0802,6.5,0.0014000000,0.4924000000
CVE-2022-0803,6.5,0.0014000000,0.4924000000
CVE-2022-0804,6.5,0.0014000000,0.4924000000
CVE-2022-0805,8.8,0.0024500000,0.6207000000
CVE-2022-0806,6.5,0.0016200000,0.5244300000
CVE-2022-0807,6.5,0.0015500000,0.5145500000
CVE-2022-0808,8.8,0.0024500000,0.6207000000
CVE-2022-0809,8.8,0.0015600000,0.5153800000
CVE-2022-0813,7.5,0.0015800000,0.5193200000
CVE-2022-0843,8.8,0.0009100000,0.3831800000
CVE-2022-0847,7.8,0.1901400000,0.9562900000
CVE-2022-0854,5.5,0.0004200000,0.0568200000
CVE-2022-0865,6.5,0.0029700000,0.6574700000
CVE-2022-0891,7.1,0.0032900000,0.6751100000
CVE-2022-0908,5.5,0.0007800000,0.3217300000
CVE-2022-0909,5.5,0.0007200000,0.2981500000
CVE-2022-0924,5.5,0.0006800000,0.2811900000
CVE-2022-0971,8.8,0.0017000000,0.5363800000
CVE-2022-0972,8.8,0.0010300000,0.4142600000
CVE-2022-0973,9.6,0.0016600000,0.5287000000
CVE-2022-0974,8.8,0.0017000000,0.5363800000
CVE-2022-0975,8.8,0.0017000000,0.5363800000
CVE-2022-0976,8.8,0.0017000000,0.5369100000
CVE-2022-0977,9.6,0.0016600000,0.5287000000
CVE-2022-0978,8.8,0.0017000000,0.5363800000
CVE-2022-0979,8.8,0.0017000000,0.5363800000
CVE-2022-0980,8.8,0.0010300000,0.4142600000
CVE-2022-1011,7.8,0.0004300000,0.0802600000
CVE-2022-1012,8.2,0.0008500000,0.3532500000
CVE-2022-1016,5.5,0.0004500000,0.1250300000
CVE-2022-1040,9.8,0.9727700000,0.9979900000
CVE-2022-1048,7.0,0.0004200000,0.0568200000
CVE-2022-1055,7.8,0.0004200000,0.0568200000
CVE-2022-1096,8.8,0.0124200000,0.8392500000
CVE-2022-1097,6.5,0.0005600000,0.2126900000
CVE-2022-1122,5.5,0.0007000000,0.2918500000
CVE-2022-1125,8.8,0.0017000000,0.5363800000
CVE-2022-1127,8.8,0.0017000000,0.5363800000
CVE-2022-1128,6.5,0.0010800000,0.4312600000
CVE-2022-1129,6.5,0.0017100000,0.5378600000
CVE-2022-1130,8.1,0.0019800000,0.5716600000
CVE-2022-1131,8.8,0.0017000000,0.5363800000
CVE-2022-1132,6.1,0.0004900000,0.1560300000
CVE-2022-1133,8.8,0.0017000000,0.5363800000
CVE-2022-1134,8.8,0.0023100000,0.6086800000
CVE-2022-1135,8.8,0.0017000000,0.5363800000
CVE-2022-1136,8.8,0.0010300000,0.4142600000
CVE-2022-1137,6.5,0.0010800000,0.4312600000
CVE-2022-1138,6.5,0.0017400000,0.5409100000
CVE-2022-1139,6.5,0.0020700000,0.5820100000
CVE-2022-1141,8.8,0.0017000000,0.5363800000
CVE-2022-1142,8.8,0.0019500000,0.5690200000
CVE-2022-1143,8.8,0.0017500000,0.5422800000
CVE-2022-1144,8.8,0.0019400000,0.5682300000
CVE-2022-1145,7.5,0.0009500000,0.3960700000
CVE-2022-1146,6.5,0.0020700000,0.5820100000
CVE-2022-1158,7.8,0.0004200000,0.0568200000
CVE-2022-1184,5.5,0.0004200000,0.0568200000
CVE-2022-1196,6.5,0.0005300000,0.1920800000
CVE-2022-1197,5.4,0.0004600000,0.1422000000
CVE-2022-1227,8.8,0.0017700000,0.5442300000
CVE-2022-1232,8.8,0.0024200000,0.6169400000
CVE-2022-1256,7.8,0.0004200000,0.0568200000
CVE-2022-1257,5.5,0.0004200000,0.0568200000
CVE-2022-1271,8.8,0.0045400000,0.7228200000
CVE-2022-1280,6.3,0.0004200000,0.0568200000
CVE-2022-1292,9.8,0.4889300000,0.9707800000
CVE-2022-1304,7.8,0.0006200000,0.2468900000
CVE-2022-1305,8.8,0.0017000000,0.5363800000
CVE-2022-1306,4.3,0.0017100000,0.5376700000
CVE-2022-1307,4.3,0.0017100000,0.5376700000
CVE-2022-1308,8.8,0.0017000000,0.5363800000
CVE-2022-1309,9.6,0.0016600000,0.5290400000
CVE-2022-1310,8.8,0.0017000000,0.5363800000
CVE-2022-1311,8.8,0.0017000000,0.5363800000
CVE-2022-1312,9.6,0.0010300000,0.4142600000
CVE-2022-1313,8.8,0.0017000000,0.5363800000
CVE-2022-1314,8.8,0.0024200000,0.6169400000
CVE-2022-1343,5.3,0.0009900000,0.4051600000
CVE-2022-1353,7.1,0.0004500000,0.1238700000
CVE-2022-1355,6.1,0.0004500000,0.1239500000
CVE-2022-1364,8.8,0.0154400000,0.8561700000
CVE-2022-1388,9.8,0.9713900000,0.9971400000
CVE-2022-1434,5.9,0.0010500000,0.4225500000
CVE-2022-1462,6.3,0.0004200000,0.0568200000
CVE-2022-1473,7.5,0.0015800000,0.5187300000
CVE-2022-1477,8.8,0.0017000000,0.5363800000
CVE-2022-1478,8.8,0.0017000000,0.5363800000
CVE-2022-1479,8.8,0.0017000000,0.5363800000
CVE-2022-1481,8.8,0.0017000000,0.5363800000
CVE-2022-1482,6.5,0.0017400000,0.5409100000
CVE-2022-1483,8.8,0.0017000000,0.5369100000
CVE-2022-1484,8.8,0.0017000000,0.5369100000
CVE-2022-1485,7.5,0.0017000000,0.5363800000
CVE-2022-1486,8.8,0.0016300000,0.5254500000
CVE-2022-1487,7.5,0.0014900000,0.5053600000
CVE-2022-1488,4.3,0.0008800000,0.3670700000
CVE-2022-1489,8.8,0.0017000000,0.5369100000
CVE-2022-1490,8.8,0.0017000000,0.5363800000
CVE-2022-1491,8.8,0.0017000000,0.5363800000
CVE-2022-1492,6.1,0.0015500000,0.5150500000
CVE-2022-1493,8.8,0.0017000000,0.5363800000
CVE-2022-1494,6.1,0.0014900000,0.5048100000
CVE-2022-1495,4.3,0.0017100000,0.5376700000
CVE-2022-1496,8.8,0.0017000000,0.5363800000
CVE-2022-1497,6.5,0.0017400000,0.5409100000
CVE-2022-1498,4.3,0.0017100000,0.5376700000
CVE-2022-1499,6.3,0.0016600000,0.5295600000
CVE-2022-1500,6.5,0.0012500000,0.4644300000
CVE-2022-1501,6.5,0.0020700000,0.5820100000
CVE-2022-1520,4.3,0.0004600000,0.1422000000
CVE-2022-1529,8.8,0.0015200000,0.5093100000
CVE-2022-1586,9.1,0.0018000000,0.5483100000
CVE-2022-1621,7.8,0.0019300000,0.5662900000
CVE-2022-1629,7.8,0.0015500000,0.5144600000
CVE-2022-1633,8.8,0.0020800000,0.5832200000
CVE-2022-1634,8.8,0.0020800000,0.5832200000
CVE-2022-1635,8.8,0.0020800000,0.5832200000
CVE-2022-1636,8.8,0.0020800000,0.5832200000
CVE-2022-1637,4.3,0.0013800000,0.4876700000
CVE-2022-1638,8.8,0.0013300000,0.4783300000
CVE-2022-1639,8.8,0.0020800000,0.5832200000
CVE-2022-1640,8.8,0.0020800000,0.5832200000
CVE-2022-1641,8.8,0.0017000000,0.5363800000
CVE-2022-1650,9.3,0.0016700000,0.5298700000
CVE-2022-1674,5.5,0.0007800000,0.3272200000
CVE-2022-1679,7.8,0.0004200000,0.0568200000
CVE-2022-1705,6.5,0.0017100000,0.5375600000
CVE-2022-1708,7.5,0.0011500000,0.4463500000
CVE-2022-1720,7.8,0.0031000000,0.6646700000
CVE-2022-1729,7.0,0.0004300000,0.0810100000
CVE-2022-1733,7.8,0.0005000000,0.1699000000
CVE-2022-1735,7.8,0.0008000000,0.3346100000
CVE-2022-1785,7.8,0.0004700000,0.1449100000
CVE-2022-1786,7.8,0.0004200000,0.0568200000
CVE-2022-1789,6.8,0.0008400000,0.3482400000
CVE-2022-1796,7.8,0.0005600000,0.2170800000
CVE-2022-1802,8.8,0.0014500000,0.4990900000
CVE-2022-1807,7.2,0.0008900000,0.3707700000
CVE-2022-1834,6.5,0.0005900000,0.2319100000
CVE-2022-1851,7.8,0.0007100000,0.2925800000
CVE-2022-1852,5.5,0.0004300000,0.0717900000
CVE-2022-1853,9.6,0.0020300000,0.5783200000
CVE-2022-1854,8.8,0.0020800000,0.5832200000
CVE-2022-1855,8.8,0.0020800000,0.5832200000
CVE-2022-1856,8.8,0.0012700000,0.4689900000
CVE-2022-1857,8.8,0.0020900000,0.5834600000
CVE-2022-1858,6.5,0.0016400000,0.5263300000
CVE-2022-1859,8.8,0.0020800000,0.5832200000
CVE-2022-1860,8.8,0.0020800000,0.5832200000
CVE-2022-1861,8.8,0.0020800000,0.5832200000
CVE-2022-1862,6.5,0.0010900000,0.4350200000
CVE-2022-1863,8.8,0.0012700000,0.4689900000
